40.074,40.074,40.074,40.074,40.074,40.074,40.074,40.074,40.074,40.074
40.314,40.314,40.314,40.314,40.314,40.314,40.314,40.314,40.314,40.314
40.554,40.554,40.554,40.554,40.554,40.554,40.554,40.554,40.554,40.554
40.793,40.793,40.793,40.793,40.793,40.793,40.793,40.793,40.793,40.793
41.033,41.033,41.033,41.033,41.033,41.033,41.033,41.033,41.033,41.033
41.273,41.273,41.273,41.273,41.273,41.273,41.273,41.273,41.273,41.273
41.513,41.513,41.513,41.513,41.513,41.513,41.513,41.513,41.513,41.513
41.753,41.753,41.753,41.753,41.753,41.753,41.753,41.753,41.753,41.753
41.993,41.993,41.993,41.993,41.993,41.993,41.993,41.993,41.993,41.993
42.233,42.233,42.233,42.233,42.233,42.233,42.233,42.233,42.233,42.233
42.473,42.473,42.473,42.473,42.473,42.473,42.473,42.473,42.473,42.473
42.713,42.713,42.713,42.713,42.713,42.713,42.713,42.713,42.713,42.713
42.953,42.953,42.953,42.953,42.953,42.953,42.953,42.953,42.953,42.953
43.193,43.193,43.193,43.193,43.193,43.193,43.193,43.193,43.193,43.193
43.433,43.433,43.433,43.433,43.433,43.433,43.433,43.433,43.433,43.433
43.673,43.673,43.673,43.673,43.673,43.673,43.673,43.673,43.673,43.673
43.913,43.913,43.913,43.913,43.913,43.913,43.913,43.913,43.913,43.913
44.153,44.153,44.153,44.153,44.153,44.153,44.153,44.153,44.153,44.153
44.393,44.393,44.393,44.393,44.393,44.393,44.393,44.393,44.393,44.393
44.633,44.633,44.633,44.633,44.633,44.633,44.633,44.633,44.633,44.633
44.873,44.873,44.873,44.873,44.873,44.873,44.873,44.873,44.873,44.873
45.113,45.113,45.113,45.113,45.113,45.113,45.113,45.113,45.113,45.113
45.353,45.353,45.353,45.353,45.353,45.353,45.353,45.353,45.353,45.353
45.593,45.593,45.593,45.593,45.593,45.593,45.593,45.593,45.593,45.593
45.833,45.833,45.833,45.833,45.833,45.833,45.833,45.833,45.833,45.833
46.073,46.073,46.073,46.073,46.073,46.073,46.073,46.073,46.073,46.073
46.313,46.313,46.313,46.313,46.313,46.313,46.313,46.313,46.313,46.313
46.553,46.553,46.553,46.553,46.553,46.553,46.553,46.553,46.553,46.553
46.793,46.793,46.793,46.793,46.793,46.793,46.793,46.793,46.793,46.793
47.033,47.033,47.033,47.033,47.033,47.033,47.033,47.033,47.033,47.033
47.272,47.272,47.272,47.272,47.272,47.272,47.272,47.272,47.272,47.272
47.512,47.512,47.512,47.512,47.512,47.512,47.512,47.512,47.512,47.512
47.752,47.752,47.752,47.752,47.752,47.752,47.752,47.752,47.752,47.752
47.992,47.992,47.992,47.992,47.992,47.992,47.992,47.992,47.992,47.992
48.232,48.232,48.232,48.232,48.232,48.232,48.232,48.232,48.232,48.232
48.472,48.472,48.472,48.472,48.472,48.472,48.472,48.472,48.472,48.472
48.712,48.712,48.712,48.712,48.712,48.712,48.712,48.712,48.712,48.712
48.952,48.952,48.952,48.952,48.952,48.952,48.952,48.952,48.952,48.952
49.192,49.192,49.192,49.192,49.192,49.192,49.192,49.192,49.192,49.192
49.432,49.432,49.432,49.432,49.432,49.432,49.432,49.432,49.432,49.432
49.672,49.672,49.672,49.672,49.672,49.672,49.672,49.672,49.672,49.672
49.912,49.912,49.912,49.912,49.912,49.912,49.912,49.912,49.912,49.912
50.152,50.152,50.152,50.152,50.152,50.152,50.152,50.152,50.152,50.152
50.392,50.392,50.392,50.392,50.392,50.392,50.392,50.392,50.392,50.392
50.632,50.632,50.632,50.632,50.632,50.632,50.632,50.632,50.632,50.632
50.872,50.872,50.872,50.872,50.872,50.872,50.872,50.872,50.872,50.872
51.112,51.112,51.112,51.112,51.112,51.112,51.112,51.112,51.112,51.112
51.352,51.352,51.352,51.352,51.352,51.352,51.352,51.352,51.352,51.352
51.592,51.592,51.592,51.592,51.592,51.592,51.592,51.592,51.592,51.592
51.832,51.832,51.832,51.832,51.832,51.832,51.832,51.832,51.832,51.832
52.072,52.072,52.072,52.072,52.072,52.072,52.072,52.072,52.072,52.072
52.312,52.312,52.312,52.312,52.312,52.312,52.312,52.312,52.312,52.312
52.552,52.552,52.552,52.552,52.552,52.552,52.552,52.552,52.552,52.552
52.792,52.792,52.792,52.792,52.792,52.792,52.792,52.792,52.792,52.792
53.032,53.032,53.032,53.032,53.032,53.032,53.032,53.032,53.032,53.032
53.272,53.272,53.272,53.272,53.272,53.272,53.272,53.272,53.272,53.272
53.511,53.511,53.511,53.511,53.511,53.511,53.511,53.511,53.511,53.511
53.751,53.751,53.751,53.751,53.751,53.751,53.751,53.751,53.751,53.751
53.991,53.991,53.991,53.991,53.991,53.991,53.991,53.991,53.991,53.991
54.231,54.231,54.231,54.231,54.231,54.231,54.231,54.231,54.231,54.231
54.471,54.471,54.471,54.471,54.471,54.471,54.471,54.471,54.471,54.471
54.711,54.711,54.711,54.711,54.711,54.711,54.711,54.711,54.711,54.711
54.951,54.951,54.951,54.951,54.951,54.951,54.951,54.951,54.951,54.951
55.191,55.191,55.191,55.191,55.191,55.191,55.191,55.191,55.191,55.191
55.431,55.431,55.431,55.431,55.431,55.431,55.431,55.431,55.431,55.431
55.671,55.671,55.671,55.671,55.671,55.671,55.671,55.671,55.671,55.671
55.911,55.911,55.911,55.911,55.911,55.911,55.911,55.911,55.911,55.911
56.151,56.151,56.151,56.151,56.151,56.151,56.151,56.151,56.151,56.151
56.391,56.391,56.391,56.391,56.391,56.391,56.391,56.391,56.391,56.391
56.631,56.631,56.631,56.631,56.631,56.631,56.631,56.631,56.631,56.631
56.871,56.871,56.871,56.871,56.871,56.871,56.871,56.871,56.871,56.871
57.111,57.111,57.111,57.111,57.111,57.111,57.111,57.111,57.111,57.111
57.351,57.351,57.351,57.351,57.351,57.351,57.351,57.351,57.351,57.351
57.591,57.591,57.591,57.591,57.591,57.591,57.591,57.591,57.591,57.591
57.831,57.831,57.831,57.831,57.831,57.831,57.831,57.831,57.831,57.831
58.071,58.071,58.071,58.071,58.071,58.071,58.071,58.071,58.071,58.071
58.311,58.311,58.311,58.311,58.311,58.311,58.311,58.311,58.311,58.311
58.551,58.551,58.551,58.551,58.551,58.551,58.551,58.551,58.551,58.551
58.791,58.791,58.791,58.791,58.791,58.791,58.791,58.791,58.791,58.791
59.031,59.031,59.031,59.031,59.031,59.031,59.031,59.031,59.031,59.031
59.271,59.271,59.271,59.271,59.271,59.271,59.271,59.271,59.271,59.271
59.511,59.511,59.511,59.511,59.511,59.511,59.511,59.511,59.511,59.511
59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75,59.75
59.99,59.99,59.99,59.99,59.99,59.99,59.99,59.99,59.99,59.99
60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23
60.47,60.47,60.47,60.47,60.47,60.47,60.47,60.47,60.47,60.47
60.71,60.71,60.71,60.71,60.71,60.71,60.71,60.71,60.71,60.71
60.95,60.95,60.95,60.95,60.95,60.95,60.95,60.95,60.95,60.95
61.19,61.19,61.19,61.19,61.19,61.19,61.19,61.19,61.19,61.19
61.43,61.43,61.43,61.43,61.43,61.43,61.43,61.43,61.43,61.43
61.67,61.67,61.67,61.67,61.67,61.67,61.67,61.67,61.67,61.67
61.91,61.91,61.91,61.91,61.91,61.91,61.91,61.91,61.91,61.91
62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15,62.15
62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39
62.63,62.63,62.63,62.63,62.63,62.63,62.63,62.63,62.63,62.63
62.87,62.87,62.87,62.87,62.87,62.87,62.87,62.87,62.87,62.87
63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11
63.35,63.35,63.35,63.35,63.35,63.35,63.35,63.35,63.35,63.35
63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59,63.59
63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83,63.83
64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07,64.07
64.31,64.31,64.31,64.31,64.31,64.31,64.31,64.31,64.31,64.31
64.55,64.55,64.55,64.55,64.55,64.55,64.55,64.55,64.55,64.55
64.79,64.79,64.79,64.79,64.79,64.79,64.79,64.79,64.79,64.79
65.03,65.03,65.03,65.03,65.03,65.03,65.03,65.03,65.03,65.03
65.27,65.27,65.27,65.27,65.27,65.27,65.27,65.27,65.27,65.27
65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51,65.51
65.75,65.75,65.75,65.75,65.75,65.75,65.75,65.75,65.75,65.75
65.989,65.989,65.989,65.989,65.989,65.989,65.989,65.989,65.989,65.989
66.229,66.229,66.229,66.229,66.229,66.229,66.229,66.229,66.229,66.229
66.469,66.469,66.469,66.469,66.469,66.469,66.469,66.469,66.469,66.469
66.709,66.709,66.709,66.709,66.709,66.709,66.709,66.709,66.709,66.709
66.949,66.949,66.949,66.949,66.949,66.949,66.949,66.949,66.949,66.949
67.189,67.189,67.189,67.189,67.189,67.189,67.189,67.189,67.189,67.189
67.429,67.429,67.429,67.429,67.429,67.429,67.429,67.429,67.429,67.429
67.669,67.669,67.669,67.669,67.669,67.669,67.669,67.669,67.669,67.669
67.909,67.909,67.909,67.909,67.909,67.909,67.909,67.909,67.909,67.909
68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149,68.149
68.389,68.389,68.389,68.389,68.389,68.389,68.389,68.389,68.389,68.389
68.629,68.629,68.629,68.629,68.629,68.629,68.629,68.629,68.629,68.629
68.869,68.869,68.869,68.869,68.869,68.869,68.869,68.869,68.869,68.869
69.109,69.109,69.109,69.109,69.109,69.109,69.109,69.109,69.109,69.109
69.349,69.349,69.349,69.349,69.349,69.349,69.349,69.349,69.349,69.349
69.589,69.589,69.589,69.589,69.589,69.589,69.589,69.589,69.589,69.589
69.829,69.829,69.829,69.829,69.829,69.829,69.829,69.829,69.829,69.829
70.069,70.069,70.069,70.069,70.069,70.069,70.069,70.069,70.069,70.069
70.309,70.309,70.309,70.309,70.309,70.309,70.309,70.309,70.309,70.309
70.549,70.549,70.549,70.549,70.549,70.549,70.549,70.549,70.549,70.549
70.789,70.789,70.789,70.789,70.789,70.789,70.789,70.789,70.789,70.789
71.029,71.029,71.029,71.029,71.029,71.029,71.029,71.029,71.029,71.029
71.269,71.269,71.269,71.269,71.269,71.269,71.269,71.269,71.269,71.269
71.509,71.509,71.509,71.509,71.509,71.509,71.509,71.509,71.509,71.509
71.749,71.749,71.749,71.749,71.749,71.749,71.749,71.749,71.749,71.749
71.989,71.989,71.989,71.989,71.989,71.989,71.989,71.989,71.989,71.989
72.228,72.228,72.228,72.228,72.228,72.228,72.228,72.228,72.228,72.228
72.468,72.468,72.468,72.468,72.468,72.468,72.468,72.468,72.468,72.468
72.708,72.708,72.708,72.708,72.708,72.708,72.708,72.708,72.708,72.708
72.948,72.948,72.948,72.948,72.948,72.948,72.948,72.948,72.948,72.948
73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188
73.428,73.428,73.428,73.428,73.428,73.428,73.428,73.428,73.428,73.428
73.668,73.668,73.668,73.668,73.668,73.668,73.668,73.668,73.668,73.668
73.908,73.908,73.908,73.908,73.908,73.908,73.908,73.908,73.908,73.908
74.148,74.148,74.148,74.148,74.148,74.148,74.148,74.148,74.148,74.148
74.388,74.388,74.388,74.388,74.388,74.388,74.388,74.388,74.388,74.388
74.628,74.628,74.628,74.628,74.628,74.628,74.628,74.628,74.628,74.628
74.868,74.868,74.868,74.868,74.868,74.868,74.868,74.868,74.868,74.868
75.108,75.108,75.108,75.108,75.108,75.108,75.108,75.108,75.108,75.108
75.348,75.348,75.348,75.348,75.348,75.348,75.348,75.348,75.348,75.348
75.588,75.588,75.588,75.588,75.588,75.588,75.588,75.588,75.588,75.588
75.828,75.828,75.828,75.828,75.828,75.828,75.828,75.828,75.828,75.828
76.068,76.068,76.068,76.068,76.068,76.068,76.068,76.068,76.068,76.068
76.308,76.308,76.308,76.308,76.308,76.308,76.308,76.308,76.308,76.308
76.548,76.548,76.548,76.548,76.548,76.548,76.548,76.548,76.548,76.548
76.788,76.788,76.788,76.788,76.788,76.788,76.788,76.788,76.788,76.788
77.028,77.028,77.028,77.028,77.028,77.028,77.028,77.028,77.028,77.028
77.268,77.268,77.268,77.268,77.268,77.268,77.268,77.268,77.268,77.268
77.508,77.508,77.508,77.508,77.508,77.508,77.508,77.508,77.508,77.508
77.748,77.748,77.748,77.748,77.748,77.748,77.748,77.748,77.748,77.748
77.988,77.988,77.988,77.988,77.988,77.988,77.988,77.988,77.988,77.988
78.228,78.228,78.228,78.228,78.228,78.228,78.228,78.228,78.228,78.228
78.467,78.467,78.467,78.467,78.467,78.467,78.467,78.467,78.467,78.467
78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707,78.707
78.947,78.947,78.947,78.947,78.947,78.947,78.947,78.947,78.947,78.947
79.187,79.187,79.187,79.187,79.187,79.187,79.187,79.187,79.187,79.187
79.427,79.427,79.427,79.427,79.427,79.427,79.427,79.427,79.427,79.427
79.667,79.667,79.667,79.667,79.667,79.667,79.667,79.667,79.667,79.667
79.907,79.907,79.907,79.907,79.907,79.907,79.907,79.907,79.907,79.907
80.147,80.147,80.147,80.147,80.147,80.147,80.147,80.147,80.147,80.147
80.387,80.387,80.387,80.387,80.387,80.387,80.387,80.387,80.387,80.387
80.627,80.627,80.627,80.627,80.627,80.627,80.627,80.627,80.627,80.627
80.867,80.867,80.867,80.867,80.867,80.867,80.867,80.867,80.867,80.867
81.107,81.107,81.107,81.107,81.107,81.107,81.107,81.107,81.107,81.107
81.347,81.347,81.347,81.347,81.347,81.347,81.347,81.347,81.347,81.347
